,Q,R,S,T
0,0.0,-2.675756835736493,-2.465105761540856,1.2106510741956371
1,0.0,0.19872567798196739,2.5964548410466226,2.397729163064655
2,0.0,0.2868375240947897,-0.09151543940370244,-0.3783529634984921
3,0.0,-2.8264134622047368,-2.936663931425079,0.8897495307796577
4,0.0,-0.3168592117872885,0.4816659114435873,1.7985251232308759
5,0.0,-5.5257277404273335,-3.8851732766434948,1.6405544637838387
6,1.0,-0.6726442949381062,-0.24674374132288945,1.4259005536152167
7,0.0,-0.2774978624224732,-0.45749813532125594,0.8199997271012173
8,0.0,-2.6294238738307705,-2.362821362519056,1.2666025113117145
9,0.0,-2.0941563898183038,-2.231754491820788,1.8624018979975157
10,0.0,-1.8238295978372596,0.05583518251645092,3.8796647803537105
11,0.0,-3.238050967794118,-2.919236222882189,0.3188147449119292
12,0.0,1.1566447737138799,1.2374529031771013,1.0808081294632215
13,1.0,-1.3256408809471942,0.12726579506101543,2.45290667600821
14,0.0,-0.6485787972757617,-2.146067265801244,-1.4974884685254823
15,0.0,-3.6910547569504195,-2.3916781428708633,3.299376614079556
16,1.0,-3.9165989565297874,-0.12820733190264644,3.788391624627141
17,0.0,-1.2244296357024624,-0.6793575336387618,0.5450721020637006
18,0.0,-0.9950950512268473,0.42236312392996345,2.4174581751568107
19,1.0,-1.8237218977702208,-0.06730073773032919,3.7564211600398916
20,0.0,-1.6535021794619742,-2.1826125837669825,1.4708895956949917
21,1.0,-1.6121613521243796,1.8942112329121321,5.5063725850365115
22,0.0,-1.5254350548352935,0.33750287316365846,1.862937927998952
23,1.0,0.6968311399820637,2.0932445969285616,1.3964134569464979
24,0.0,-3.129745079191888,-0.8317160002247488,2.298029078967139
25,0.0,-0.13314859639252163,-1.423550783431873,-1.2904021870393514
26,0.0,-3.4375043746048437,-2.52371297725267,1.9137913973521736
27,1.0,-4.1022040966009365,-0.5788053879149433,4.523398708685994
28,0.0,0.1519677704710647,0.13640087536127699,-0.015566895109787704
29,0.0,-0.0035994351355611576,1.1400007481283208,1.143600183263882
30,0.0,-3.2974078640752724,-2.8859080192323274,1.411499844842945
31,0.0,-0.4259648268172517,0.23138837129064305,0.6573531981078947
32,0.0,-2.1841545215514864,-1.5377193406459173,0.6464351809055691
33,0.0,-0.9044557139201247,-1.4546765047233405,-0.5502207908032158
34,0.0,-0.7336065169881983,1.0282046744473345,2.761811191435533
35,0.0,-3.408397834066847,-4.541407020758841,-0.13300918669199424
36,0.0,-0.7703747520133872,0.28555213133046475,1.055926883343852
37,0.0,1.9030038948237218,1.4359566968559463,0.5329528020322245
38,1.0,-0.8072057719868259,-0.49981109181484995,1.307394680171976
39,0.0,-3.4566007565677492,-3.5690549138834142,0.887545842684335
40,0.0,-2.601452733326204,-3.1029919926310607,-0.5015392593048569
41,0.0,-1.5621260533241297,0.19402682306888464,1.7561528763930143
42,0.0,-0.057393546403816,1.8971612491138634,3.954554795517679
43,0.0,-0.48305837179185607,-0.7522227693286059,-0.2691643975367498
44,0.0,-1.420948290944949,1.2608541718132216,2.6818024627581707
45,0.0,-0.47410793393802697,-2.906841026185847,-2.43273309224782
46,0.0,-2.607130584697765,-0.20121533902360023,2.405915245674165
47,1.0,-3.7158240813907653,-4.474191635185376,-0.7583675537946104
48,0.0,-2.2161435119019828,-2.615418224493163,0.6007252874088196
49,0.0,-6.147925954860757,-4.725082455250401,2.422843499610356
50,0.0,-2.8113577730710047,-0.46878928961359634,2.3425684834574083
51,0.0,0.3603838403904065,1.8099597904150015,2.4495759500245953
52,0.0,-3.694138427255864,-2.6230862789036067,1.0710521483522575
53,0.0,1.5696766258709494,0.7701131598820712,-0.7995634659888782
54,0.0,-2.9953295449377166,-4.112665337112082,-1.1173357921743654
55,1.0,-0.40630788755397906,1.5330583396434205,2.9393662271973997
56,0.0,-4.539009754851049,-3.4931266341110563,1.045883120739993
57,1.0,1.3858225781896207,1.753827661722667,1.3680050835330464
58,0.0,-3.8777833489844573,-5.451105494536358,0.4266778544480996
59,0.0,-1.7780091692197135,-1.4918666796270967,1.2861424895926168
60,0.0,-2.986142115782608,-1.6205322622075076,1.3656098535751005
61,0.0,-2.9651681358008624,-1.6591772856485125,3.30599085015235
62,0.0,-0.9010938430045439,0.006664903644172382,0.9077587466487163
63,0.0,-1.706469039807581,-1.1092570698288402,0.5972119699787408
64,0.0,-0.32503874048867154,0.031156288925680453,0.356195029414352
65,1.0,1.5858637471298098,1.0586366571671229,-0.527227089962687
66,0.0,-2.4883919018857226,-0.34267400098692535,3.145717900898797
67,0.0,-0.8994137799852695,-2.4407806446071842,-0.5413668646219147
68,0.0,-0.22688707031110628,-0.8313448945126385,1.3955421757984678
69,0.0,-2.2394273690607145,-1.4334238441123435,0.806003524948371
70,0.0,-3.4278462846766606,-2.453038526818675,2.9748077578579855
71,0.0,-2.388127924893841,-2.0983889063238,1.289739018570041
72,1.0,-2.003137232397166,-2.73640964219392,-0.7332724097967538
73,1.0,-1.3918037718526262,1.4803259638924473,4.872129735745073
74,0.0,-0.5616573294594254,1.2727152026609851,1.8343725321204105
75,1.0,0.5941765790352591,3.6862539953103948,4.092077416275136
76,0.0,-3.485837273017239,-2.489398830865878,0.9964384421513612
77,0.0,-0.2210243815273707,-0.6204196098819089,-0.3993952283545382
78,0.0,-3.7494213513763968,-3.7060345249712237,0.04338682640517311
79,1.0,-0.7043395341869682,-1.1193418485982676,1.5849976855887005
80,0.0,-1.1910740117429985,0.15423727448750357,3.345311286230502
81,0.0,-1.8248500274211774,0.010969264520266808,1.8358192919414442
82,0.0,-2.465431044230843,-1.1817930708643436,3.2836379733664995
83,0.0,-1.706366317319956,-1.0027461729240037,0.7036201443959522
84,0.0,-2.68657360462461,-3.0669713786771395,0.6196022259474705
85,0.0,-1.2839307774965203,-1.3501128028630578,0.9338179746334625
86,0.0,0.04789682381256488,-0.25362911758367657,-0.30152594139624145
87,0.0,-1.2070060510857648,-0.6967699267309606,1.5102361243548041
88,0.0,-2.6711271806747408,-0.963488519952691,2.7076386607220497
89,0.0,-0.9209957821757895,-0.1416269128468184,0.7793688693289711
90,0.0,-0.801551548289861,0.030286063356663062,0.831837611646524
91,1.0,-1.594235003287038,0.15470923705016748,2.7489442403372055
92,0.0,-1.0856872582886528,-1.9483605443234977,0.13732671396515506
93,1.0,2.821406391487627,4.069793275957556,2.2483868844699293
94,0.0,-0.13702082940980465,2.008282699253395,3.1453035286631996
95,0.0,-1.1731842719774572,-1.0765995647326645,0.09658470724479273
96,0.0,-4.2016246241133475,-2.4387612964735315,1.762863327639816
97,1.0,-3.030180154640986,-0.7403487504823967,3.289831404158589
98,0.0,0.7833537278526821,1.8983113371941642,1.1149576093414821
99,0.0,-3.261229683849734,-3.3445946529810398,1.9166350308686941
100,0.0,-1.453599602419406,-0.8255795944186035,1.6280200080008025
101,0.0,-1.3073942666755998,-1.6092611438583757,0.6981331228172241
102,1.0,-3.211547204296182,-1.8096497092850525,2.40189749501113
103,0.0,0.49954631765364144,0.2253332235895844,0.725786905935943
104,1.0,-2.6435363057879058,-2.4890683104866307,1.154467995301275
105,0.0,-1.05914657491128,-0.8937347968809684,1.1654117780303117
106,0.0,-1.8561015598882475,0.05772967585513111,1.9138312357433787
107,0.0,-4.460539322510587,-3.777095308778322,0.6834440137322648
108,0.0,-1.8284339237700018,-2.2339415834955734,0.5944923402744284
109,0.0,2.0088065909278567,2.7797589086335073,1.7709523177056505
110,0.0,0.4370852370602305,0.8459536493962689,2.408868412336038
111,0.0,0.17729789308102117,-1.925300525635015,-0.10259841871603625
112,0.0,-2.7376662355683234,-1.5266948391446533,1.2109713964236701
113,0.0,-0.2665942941963332,1.0511553336066501,1.3177496278029834
114,1.0,-3.105416046557365,-2.2608039998993537,0.8446120466580114
115,0.0,-1.930272515612368,-1.2522067169669966,2.6780657986453713
116,1.0,-2.189144845861426,-2.605416404216844,1.583728441644582
117,0.0,-2.253407429529721,-3.1786217357906086,0.07478569373911226
118,1.0,-0.6170059115715352,-0.40851069519978467,1.2084952163717504
119,0.0,-2.9403743302794387,-3.7657313105763324,0.17464301970310636
120,1.0,-0.03849595028183539,2.1093037750712225,3.1477997253530576
121,0.0,1.5633261786395818,4.846558255351347,3.2832320767117653
122,0.0,-0.1662879751015055,-1.1216127264625955,1.0446752486389101
123,0.0,-1.7742105041120073,-0.28254484685172043,1.4916656572602869
124,0.0,-2.290418111851652,-0.6143723661485359,2.676045745703116
125,0.0,-1.8512451400977676,-2.0065442627714996,0.8447008773262681
126,0.0,-1.940766968482277,-3.2203083372247505,-0.2795413687424735
127,1.0,0.26167042027048293,-0.06194863795316241,-0.32361905822364534
128,0.0,-1.0296307147268131,-0.4112085103874539,0.6184222043393592
129,0.0,-1.073253907306276,0.862294913474374,1.93554882078065
130,0.0,-1.5555981426248722,-1.0756574453497967,1.4799406972750755
131,0.0,-1.9312272654336426,-0.5721706430958311,3.3590566223378113
132,0.0,-2.77729945575847,-1.7250854744451196,3.05221398131335
133,1.0,-1.6934598195028872,1.2072429828187312,2.9007028023216184
134,0.0,-3.926739629245651,-2.3732368206807686,1.5535028085648825
135,0.0,-1.7418564360288173,-1.622346403701531,1.1195100323272864
136,0.0,1.0630342677874438,1.0138238383830744,1.9507895705956306
137,0.0,-0.39839584055606336,0.23794528404286797,2.6363411245989314
138,0.0,-2.149976727087473,-0.6871526416211,1.462824085466373
139,0.0,-0.7248227807720906,-1.1051140092046818,-0.3802912284325912
140,0.0,0.3708845328171459,1.2581563351364309,1.8872718023192852
141,0.0,-0.5358158966877168,-0.6831523138151642,-0.14733641712744738
142,0.0,-2.546616543185928,-3.3886785350074122,-0.8420619918214842
143,0.0,-3.1686764315379716,-3.5346827391943636,-0.36600630765639197
144,0.0,-3.208455442981645,-3.6824826907814616,-0.47402724779981664
145,0.0,-2.872685038133316,-1.4014563889834903,1.4712286491498259
146,0.0,-0.7502792775440957,0.0396886777049279,0.7899679552490236
147,1.0,-2.314644099637683,-2.079882571971325,1.234761527666358
148,0.0,-3.23985490526985,-2.7125969265877137,0.5272579786821363
149,1.0,-1.3560876100490014,-1.5113816278596683,0.844705982189333
150,0.0,1.4271463062671401,2.424791137741168,1.997644831474028
151,1.0,-1.1309546021499743,0.5634618154689168,1.6944164176188912
152,0.0,-1.1505523380035778,-2.0037451758883082,-0.8531928378847304
153,0.0,-0.6218624785476118,-1.9719480993665177,0.6499143791810941
154,0.0,-0.6516432407103361,-0.2724247097217942,1.3792185309885419
155,1.0,-1.590475349757401,0.946186437811765,2.536661787569166
156,0.0,-1.977202900737186,-2.322984810089319,-0.34578190935213304
157,0.0,-3.7402697991141136,-3.0649696004031086,0.675300198711005
158,0.0,-0.8642683022930521,-2.0916547210330676,-1.2273864187400156
159,0.0,-2.7338704006588483,-1.0515214723587207,3.6823489283001276
160,1.0,-3.5123818829849354,0.6248595954625631,4.137241478447498
161,0.0,-1.1936293554934565,-1.1883864344238244,1.005242921069632
162,0.0,-3.0263639055700122,-2.1815501735101313,2.844813732059881
163,0.0,0.08498618852557832,1.0335205925693984,2.9485344040438197
164,1.0,-1.649433565197111,0.7686224486260835,2.4180560138231946
165,0.0,-1.699645765126455,-2.643464999421621,-0.9438192342951659
166,0.0,-0.6782429900283604,-0.9836003608189018,0.6946426292094586
167,0.0,-2.3852275446291715,-3.71738602763021,-0.33215848300103845
168,0.0,-3.795812724683486,-3.549651797462582,2.2461609272209038
169,0.0,-1.3324300254652122,-0.09731171123452587,1.2351183142306863
170,0.0,0.22278604142094327,-0.3517478966540757,-0.574533938075019
171,0.0,1.091351339569622,2.6512379758047966,1.5598866362351747
172,0.0,-3.613181662958719,-5.149362961318831,-1.5361812983601117
173,0.0,-0.9226364817378503,-2.1173506363332812,-1.194714154595431
174,1.0,0.4632189518748373,2.0114456525744813,1.548226700699644
175,0.0,-0.4433485684310363,1.9866760991125199,2.430024667543556
176,1.0,-1.8595955418653962,1.0791581621726056,2.938753704038002
177,0.0,-0.8261582975519257,-1.404930538370739,-0.5787722408188132
178,0.0,-0.637416340861357,-0.6827013376877745,-0.04528499682641751
179,1.0,-0.6423717252136456,1.7438812526552172,3.386252977868863
180,0.0,-3.130493233675734,-4.732769019996217,-1.6022757863204835
181,1.0,-2.0738717197747913,0.8373283764064787,2.91120009618127
182,0.0,-1.7899896508496653,-0.3189114701330469,3.4710781807166184
183,0.0,-2.8067777504777407,-1.6703986070668493,3.1363791434108914
184,0.0,-2.0643539118215752,-0.9442361273971895,1.1201177844243857
185,0.0,0.3680781161249188,0.30292730767550013,0.9348491915505813
186,0.0,-1.872515871514088,-0.5434100377485538,1.3291058337655342
187,0.0,0.15080864334155103,-1.0440833247702583,-0.19489196811180937
188,0.0,-1.3053801443978417,-1.4203311918436798,-0.11495104744583817
189,1.0,-2.9988642367346383,-0.7288972049640592,2.2699670317705793
190,0.0,-2.0692597284003145,-1.055359348238583,1.0139003801617315
191,0.0,-1.631832429463209,-1.1685232822987894,0.4633091471644195
192,1.0,-2.682146451779807,-2.7001333297210595,0.9820131220587474
193,0.0,-1.0287812386009418,-0.4027695888709708,0.626011649729971
194,1.0,-2.1637658884392903,-2.301016814968131,-0.13725092652884063
195,0.0,0.1923015260060127,1.3114842545070755,2.119182728501063
196,0.0,-1.2543352068808251,-3.04021642581312,-1.7858812189322948
197,0.0,-1.3269754935254494,-1.2397734864384626,1.0872020070869868
198,1.0,-0.7616709981516606,0.40965280050269803,2.1713237986543588
199,0.0,0.5775139416232143,-1.003668690501559,-1.5811826321247735
200,0.0,2.352658869374147,1.5952523790460775,-0.7574064903280693
201,0.0,2.2333220828634985,2.6169457106971583,0.3836236278336598
202,0.0,1.059353259787311,-0.13717873321539242,-1.1965319930027034
203,0.0,-0.9911989644101484,0.40486454183871445,2.396063506248863
204,0.0,-3.312127911209417,-3.8637582046782493,-0.5516302934688322
205,0.0,-3.912456028787455,-2.7633379264481843,2.1491181023392705
206,1.0,-2.9562793137056818,-2.0260237739111906,0.9302555397944912
207,1.0,-0.7799932697934634,-0.8157114854315046,0.9642817843619588
208,0.0,0.8767379491333203,1.5531524948691902,1.6764145457358697
209,0.0,-0.8849895998309176,-1.9252244974465798,0.9597651023843379
210,0.0,0.39685471270633044,0.3907633252019336,-0.006091387504396861
211,1.0,-1.514661921766798,0.2412204399916127,1.7558823617584107
212,0.0,-1.1290581248866451,0.7673190446574585,2.8963771695441034
213,0.0,-3.9839507296618675,-3.059341550584738,0.9246091790771294
214,0.0,-1.3059978189225543,-0.30171594567371307,1.0042818732488412
215,0.0,-0.5634496569588453,0.3975534831600729,0.9610031401189182
216,0.0,-2.9900987247192736,-3.8443933679350555,-0.8542946432157819
217,1.0,-0.03276270410624105,1.9993947806239523,2.0321574847301935
218,0.0,-2.999506187984409,-0.4799592915244566,3.5195468964599526
219,0.0,-0.4570365256736254,0.26887662377640065,1.725913149450026
220,1.0,-1.400124668177766,-0.63802065471572,1.762104013462046
221,0.0,-1.5429896229213074,0.015936442637658033,2.5589260655589654
222,0.0,-2.510414673295582,-2.220158883981367,2.290255789314215
223,0.0,-4.413798745891802,-6.346837987254566,-1.9330392413627635
224,0.0,-1.9454842751405765,-1.352313717298002,0.5931705578425746
225,1.0,-1.2218318253321017,1.5441783892376368,3.7660102145697385
226,0.0,-0.9637382972566505,0.17086046564174096,2.1345987628983916
227,1.0,-0.741764067336206,2.301707315239242,4.043471382575448
228,0.0,-1.3674555089986105,-0.34853500788331004,2.0189205011153004
229,1.0,-1.4871482195812686,-0.2319500027014445,3.2551982168798244
230,0.0,-0.5995005871353185,-0.70111191823203,1.8983886689032885
231,1.0,-3.0604313972925166,-3.3716114098264414,1.6888199874660752
232,0.0,-3.2768237006154344,-3.2343852435076172,1.0424384571078171
233,1.0,-1.3213503686120145,-0.429028681671459,1.8923216869405555
234,0.0,0.7208783847052496,3.3536672344000675,4.632788849694817
235,1.0,-3.655270368932159,-3.7976408674926456,1.8576295014395132
236,0.0,-3.7249167183490837,-6.143530235240689,-1.4186135168916056
237,0.0,-1.1636007009876392,-1.254048264516297,0.9095524364713423
238,0.0,-0.27872457516076,-0.4376788879949808,-0.1589543128342208
239,0.0,-1.273447907549444,0.3894376215995321,1.6628855291489761
240,0.0,-0.8839791637827494,-2.1685263989181367,0.7154527648646127
241,0.0,0.7613755181664016,2.4338051235550555,1.672429605388654
242,0.0,-3.125020726660075,-4.739551264561003,-1.614530537900928
243,0.0,-2.329009315183643,-1.282011835270195,1.0469974799134478
244,0.0,-1.420533807504056,-1.9239290403512883,-0.5033952328472324
245,0.0,0.2809731284126758,1.9475095841199264,1.6665364557072506
246,0.0,-1.8315371902896544,-1.0169433140796076,1.8145938762100469
247,1.0,-1.375285290833599,1.6549042709889001,3.030189561822499
248,0.0,-3.369509097091312,-2.450629994087065,0.9188791030042474
249,0.0,0.3596420657704029,-1.4848474763602646,-1.8444895421306675
250,0.0,-2.322369929593849,-1.0002674971200802,3.322102432473769
251,0.0,0.08173672421171219,-0.6501644504651024,-0.7319011746768146
252,0.0,0.44268267251522625,1.358242275830032,0.9155596033148059
253,0.0,0.14381798706960092,-2.2398587723344288,-2.38367675940403
254,0.0,-2.481039499939448,-3.0214841188693575,0.45955538107009053
255,1.0,-0.045961213270549695,0.42537939478467846,0.47134060805522815
256,0.0,-1.5412447552405004,-1.3300003857479958,1.2112443694925046
257,0.0,-0.1613607947303154,-1.473214135692804,-0.3118533409624885
258,0.0,-1.630250948076285,-0.8868621763394642,0.7433887717368208
259,1.0,0.2684388144653397,2.295549481839837,3.0271106673744974
260,0.0,-4.163663580205347,-2.1507637872456304,2.012899792959717
261,0.0,-1.1466331853832668,-1.0856979463227616,0.06093523906050513
262,0.0,-0.6325790251342084,1.0645557793807021,1.6971348045149104
263,0.0,-2.6455286256723958,-1.8055087247459878,0.840019900926408
264,1.0,-2.0544103545985237,-1.3808851276127223,1.6735252269858014
265,0.0,-3.4212336814101088,-4.983770746619676,-1.5625370652095674
266,1.0,-0.8225324631364302,-0.3818026431665782,2.440729819969852
267,0.0,-1.6318004797698358,-0.8625486840668777,0.7692517957029581
268,0.0,-3.6927931665455014,-3.953968510542002,-0.2611753439965008
